#語	出現回数	TF
分析	1	0.0021008403
事典	1	0.0021008403
栖原	1	0.0021008403
配分	1	0.0021008403
版	1	0.0021008403
ジョージ	1	0.0021008403
一時	1	0.0021008403
原理	1	0.0021008403
吉田	1	0.0021008403
考古	1	0.0021008403
謹也	1	0.0021008403
ロース	1	0.0021008403
フリー	1	0.0021008403
類	1	0.0021008403
ここ	1	0.0021008403
表	1	0.0021008403
医療	1	0.0021008403
話	1	0.0021008403
関心	1	0.0021008403
機能	1	0.0021008403
多く	1	0.0021008403
家内	1	0.0021008403
参与	1	0.0021008403
著名	1	0.0021008403
法人	1	0.0021008403
サイ	1	0.0021008403
参考	1	0.0021008403
文献	1	0.0021008403
誌	1	0.0021008403
言語	1	0.0021008403
新訳	1	0.0021008403
マイケル	1	0.0021008403
阿部	1	0.0021008403
自然	1	0.0021008403
観察	1	0.0021008403
これ	1	0.0021008403
虚構	1	0.0021008403
映像	1	0.0021008403
昌男	1	0.0021008403
宗教	1	0.0021008403
貨幣	1	0.0021008403
下位	1	0.0021008403
主要	1	0.0021008403
自給	1	0.0021008403
考古学	1	0.0021008403
共同	1	0.0021008403
出典	1	0.0021008403
都市	1	0.0021008403
持続	1	0.0021008403
資源	1	0.0021008403
複雑	1	0.0021008403
人種	1	0.0021008403
定式	1	0.0021008403
応用	1	0.0021008403
泉	1	0.0021008403
崩壊	1	0.0021008403
端緒	1	0.0021008403
武彦	1	0.0021008403
世帯	1	0.0021008403
近年	1	0.0021008403
領域	1	0.0021008403
論	1	0.0021008403
石器	1	0.0021008403
メカニズム	1	0.0021008403
章	1	0.0021008403
一部	1	0.0021008403
可能	1	0.0021008403
現在	1	0.0021008403
形成	1	0.0021008403
高まり	1	0.0021008403
データ	1	0.0021008403
川田	1	0.0021008403
・	1	0.0021008403
ソ連	1	0.0021008403
結婚	1	0.0021008403
遺著	1	0.0021008403
インドネシア	1	0.0021008403
史郎	1	0.0021008403
会	1	0.0021008403
百科	1	0.0021008403
近代	1	0.0021008403
杉村	1	0.0021008403
代名詞	1	0.0021008403
変化	1	0.0021008403
転換	1	0.0021008403
スト	1	0.0021008403
芳美	1	0.0021008403
英成	1	0.0021008403
定性的	1	0.0021008403
進化	1	0.0021008403
採集	1	0.0021008403
体制	1	0.0021008403
中野	1	0.0021008403
太田	1	0.0021008403
出現	1	0.0021008403
江川	1	0.0021008403
体	1	0.0021008403
靖	1	0.0021008403
狩猟	1	0.0021008403
沈黙	1	0.0021008403
仁司	1	0.0021008403
記事	1	0.0021008403
象徴	1	0.0021008403
純一	1	0.0021008403
親族	1	0.0021008403
歴	1	0.0021008403
検索	1	0.0021008403
後	1	0.0021008403
禎	1	0.0021008403
メアリ	1	0.0021008403
西欧	1	0.0021008403
山口	1	0.0021008403
項目	1	0.0021008403
喜	1	0.0021008403
先史	1	0.0021008403
カテゴリ	1	0.0021008403
吉沢	1	0.0021008403
長尾	1	0.0021008403
フランソワ	1	0.0021008403
課題	1	0.0021008403
マル	1	0.0021008403
メイン	1	0.0021008403
農村	1	0.0021008403
今村	1	0.0021008403
モデル	1	0.0021008403
日本ブリタニカ	1	0.0021008403
名著	1	0.0021008403
忠	1	0.0021008403
手法	1	0.0021008403
生産	1	0.0021008403
教科書	1	0.0021008403
史	1	0.0021008403
序説	1	0.0021008403
世界	1	0.0021008403
